Reference,Location,Site,Section,Img. Ref. No.,Mineral,Enclosing Phase,Na2O_pct,MgO_pct,Al2O3_pct,SiO2_pct,K2O_pct,CaO_pct,TiO2_pct,V2O5_pct,Cr2O3_pct,MnO_pct,FeO_pct,NiO_pct,Total_pct,Si_wt%,Fe_wt%,Fe57_CPS,Si_CPS,Al27_CPS,Si29_CPS,Data Reduction,Internal Standard,IntStdWv,Li_ppm_7,Be_ppm_9,B_ppm_11,Na_ppm_23,Mg_ppm_25,Al_ppm_27,Si_ppm_29,P_ppm_31,K_ppm_39,Ca_ppm_43,Sc_ppm_45,Ti_ppm_49,V_ppm_51,Cr_ppm_53,Mn_ppm_55,Fe_ppm_57,Co_ppm_59,Ni_ppm_60,Ni_ppm_61,Cu_ppm_63,Zn_ppm_66,Ga_ppm_71,Ge_ppm_72,As_ppm_75,Rb_ppm_85,Sr_ppm_88,Y_ppm_89,Zr_ppm_90,Nb_ppm_93,Mo_ppm_95,Ru_ppm_99,Rh_ppm_103,Pd_ppm_105,Ag_ppm_107,Cd_ppm_111,Sn_ppm_118,Cs_ppm_133,Ba_ppm_137,La_ppm_139,Ce_ppm_140,Pr_ppm_141,Nd_ppm_146,Sm_ppm_147,Eu_ppm_153,Gd_ppm_157,Tb_ppm_159,Dy_ppm_163,Ho_ppm_165,Er_ppm_166,Er_ppm_167,Tm_ppm_169,Yb_ppm_173,Lu_ppm_175,Hf_ppm_178,Os_ppm_192,Pt_ppm_194,Au_ppm_197,Pb_ppm_208,Th_ppm_232,U_ppm_238,Primary RM,Spot Size (µm),Rep Rate (Hz),Method
This Study,Norilsk,Kharaelakh,KH-2,1,pyroxene,,0.262516,16.974405,1.817402,51.831433,bdl,19.84812,0.461543,,0.399341,0.21169,6.557801,,98.36425,24.2293535,5.097396813,,9561.653112,,,EDS IS,Si29,24.2293535,,,,2274.694793,103551.513,14811.96609,,LOD,,143623.1712,97.335777,2822.20854,340.013972,2832.788515,1573.771397,30192.60588,44.039149,,153.409649,,39.013661,5.792537,,,,,18.382708,,,,,,,,,,,,1.203472,4.139416,0.751178,4.641964,1.639896,0.663893,2.777244,0.510484,3.107868,0.674473,,1.719246,0.280369,1.560546,0.298884,,,,,,LOD,Int2SE,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,2,pyroxene,,0.242322,16.71403,2.812191,51.219053,0.028974,19.699482,0.713293,,0.522215,0.176408,6.972852,,99.100821,23.9430876,5.420017101,,9749.264279,,,EDS IS,Si29,23.9430876,,,,1880.588646,98146.07874,15682.46265,,35.285541,,140096.6663,115.658162,3750.722317,423.426491,2914.324309,1465.003386,30332.4965,47.308762,,148.983395,,33.717295,6.22071,,,,,18.283138,,,,,,,,,,,,0.657357,2.875118,0.590706,3.959822,2.130201,0.598547,2.848981,0.547579,3.371729,0.784123,,1.868827,0.278364,1.751208,0.257454,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,3,pyroxene,,0.252419,16.323469,2.735668,50.958039,0.028974,20.194942,0.692314,,0.40958,0.199929,6.620059,,98.415394,23.82107283,5.145790128,,9868.609193,,,EDS IS,Si29,23.82107283,,,,1891.808482,98426.04953,15004.44665,,70.211449,,140162.8552,114.288636,3830.424596,434.270813,1997.125655,1406.8294,30554.98235,46.54759,,143.023322,,38.096212,6.097994,,,,,19.217134,,,,,,,,,,,,0.810032,3.016492,0.657907,4.576746,1.911312,0.661808,2.990488,0.600698,3.705604,0.825635,,1.872305,0.286047,1.872305,0.280846,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,4,pyroxene,,0.262516,16.413598,2.735668,50.707064,0.014487,19.659846,0.639866,,0.583652,0.176408,6.900218,,98.093323,23.70375093,5.363558492,,9832.943015,,,EDS IS,Si29,23.70375093,,,,1987.289536,97423.76434,15202.24742,,Int2SE,,138049.3447,111.526275,3713.229796,403.668187,3127.13464,1451.652903,29330.63397,45.671433,,163.019845,,31.310161,6.236156,,,,,19.200115,,,,,,,,,,,,0.903078,3.312149,0.74394,4.696524,1.979527,0.692187,2.962821,0.503291,3.622663,0.703832,,2.083031,0.341565,1.759579,0.270406,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,5,pyroxene,,0.292806,15.992994,3.261759,49.401992,0.014487,19.273387,0.587418,,0.911316,0.199929,6.630435,,96.566522,23.09367614,5.153855422,,9340.371166,,,EDS IS,Si29,23.09367614,,,,1893.284412,94538.1697,18226.95912,,70.5885,,136513.117,111.050837,3049.1711,383.194715,5911.786879,1302.105724,27138.75725,44.369914,,136.134964,,27.226993,5.798341,,,,,14.508458,,,,,,,,,,,,0.554624,2.394967,0.467649,3.000011,1.663872,0.49412,2.067235,0.42227,3.063037,0.576053,,1.689082,0.238236,1.41177,0.218068,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,6,pyroxene,,0.302903,16.764102,2.08523,51.25921,bdl,19.828302,0.451053,,0.532454,0.246971,6.090869,,97.561094,23.96185957,4.734449281,,9848.460517,,,EDS IS,Si29,23.96185957,,,,1700.265428,102539.0843,11470.25216,,31.389516,,148969.4094,93.906967,2215.576642,276.620106,4114.642336,1279.12276,26393.35103,44.206901,,145.17651,,32.174253,3.622873,,,,,9.469171,,,,,,,,,,,,0.397601,1.791818,0.326974,2.158029,1.13787,0.389753,1.504081,0.325666,1.76566,0.442069,,1.046317,0.104632,0.967843,0.164795,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,8,pyroxene,,0.242322,16.46367,1.817402,49.994294,bdl,19.015748,0.482522,,0.368622,0.199929,6.433286,,95.017795,23.37055628,5.00061096,,9579.919093,,,EDS IS,Si29,23.37055628,,,,1812.658459,96564.56396,14963.04274,,54.851734,,143379.881,115.69889,3476.069178,403.606711,3469.69107,1287.102312,27196.255,43.881387,,149.247741,,27.170743,5.651004,,,,,15.970784,,,,,,,,,,,,0.715624,2.870149,0.563825,3.826865,1.78587,0.591888,2.576756,0.479634,3.30386,0.616125,,2.015482,0.205375,1.543502,0.21558,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,9,pyroxene,,0.272612,15.782691,3.271324,49.763396,0.014487,20.046304,0.660845,,0.982992,0.188169,6.329523,,97.312345,23.26261967,4.919955694,,9408.701457,,,EDS IS,Si29,23.26261967,,,,1719.214814,94340.96063,18296.8135,,63.486515,,141194.0084,110.339562,3033.385666,351.715291,5777.272825,1196.085934,26588.1523,41.647154,,195.538465,,30.727473,5.764576,,,,,13.446444,,,,,,,,,,,,0.622168,2.349001,0.514241,3.174326,1.358611,0.486307,2.272817,0.37838,2.552158,0.552333,,1.510979,0.199348,1.371309,0.215854,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,10,pyroxene,,0.232225,15.312014,3.472195,48.458324,bdl,19.937303,0.566439,,1.003472,0.141127,5.935225,,95.058324,22.65254488,4.61346677,,9285.596277,,,EDS IS,Si29,22.65254488,,,,1604.887346,89517.59926,18224.99189,,64.294408,,137738.4055,112.762501,2821.53538,338.782075,5390.838851,1096.714234,24567.88256,38.947574,,136.007402,,25.59412,5.588668,,,,,12.178845,,,,,,,,,,,,0.518065,2.126661,0.490863,2.880884,1.60736,0.395658,1.644453,0.361038,2.448133,0.497045,,1.298252,0.164445,1.285888,0.184228,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,12,pyroxene,,0.242322,16.854232,2.066099,50.807454,bdl,19.23375,0.314688,,0.686047,0.199929,6.246513,,96.651035,23.75067969,4.855431792,,9567.208982,,,EDS IS,Si29,23.75067969,,,,1805.843105,174750.6465,6805.941349,,76.485817,,79078.55663,57.818092,1533.605451,198.474213,2963.501319,1278.220604,38100.30786,197.566755,,788.192827,,57.558818,2.826086,,,,,8.90606,,,,,,,,,,,,0.493917,1.776027,0.356502,2.035301,0.816713,0.237236,1.309333,0.256681,1.529716,0.347427,,1.011168,0.150379,1.063023,0.111488,,,,,,0.094635,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,14,pyroxene,,0.282709,17.815614,1.779141,51.841472,0.028974,17.995101,0.493011,,0.368622,0.246971,7.419032,,98.270648,24.23404637,5.766834046,,10410.06707,,,EDS IS,Si29,24.23404637,,,,1804.235258,98280.55693,10449.74966,,37.037087,,142857.3371,94.841399,2842.596458,333.466062,1919.314779,1443.123656,28743.42533,47.222286,,212.963253,,39.285768,4.12699,,,,,13.756632,,,,,,,,,,,,0.650795,2.513231,0.474868,3.21429,1.216933,0.452382,2.03704,0.384921,2.724871,0.580689,,1.494711,0.205027,1.283071,0.190476,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,17,pyroxene,,0.252419,17.064534,2.008708,49.994294,0.014487,19.689573,0.440563,,0.696286,0.164648,5.603185,,95.928697,23.37055628,4.355371162,,10000.87426,,,EDS IS,Si29,23.37055628,,,,1575.39282,97457.49916,11059.64028,,54.851734,,137767.1454,85.083969,2159.627566,275.534291,4056.477059,1297.307286,25257.30999,42.988452,,196.445744,,25.512434,4.107502,,,,,9.924337,,,,,,,,,,,,0.423506,1.540951,0.332937,2.3599,0.854667,0.307425,1.671064,0.289566,1.964457,0.413301,,0.982229,0.135216,LOD,0.135216,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,20,pyroxene,,0.242322,16.633915,2.056534,51.610575,bdl,20.294034,0.472032,,0.696286,0.199929,6.049364,,98.254992,24.12611023,4.70218733,,9520.910062,,,EDS IS,Si29,24.12611023,,,,1904.182012,98106.19635,18765.27917,,Int2SE,,146830.0791,108.246031,3186.805304,367.404413,6834.512202,1276.038983,27522.40945,45.431729,,183.043776,,31.999739,6.544803,,,,,13.695362,,,,,,,,,,,,0.58337,2.370351,0.500407,3.292154,1.61974,0.53728,1.922618,0.372672,2.831253,0.575469,,1.725089,0.213332,1.224681,0.18041,,,,,,LOD,Int2SE,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,21,pyroxene,,0.535128,15.382115,1.501748,51.961941,bdl,20.83904,0.440563,,0.020479,0.258732,7.616181,,98.555927,24.29036135,5.920078508,,10009.99316,,,EDS IS,Si29,24.29036135,,,,3646.023999,89758.48173,10275.15854,,51.707249,,142526.3927,108.320058,4123.321686,403.05138,388.467284,1830.966961,42426.46108,79.549615,,994.370182,,61.916117,9.519437,,,,,91.482057,,,,,,,,,,,,7.132949,29.685264,5.754089,36.592823,13.70905,3.858156,16.798227,2.943336,19.052133,3.977481,,10.606615,1.356321,9.028881,1.176008,,,,,,0.055685,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,22,pyroxene,,0.474548,15.161798,2.171317,50.5364,0.043461,20.789494,1.04896,,0.092156,0.199929,7.595428,,98.113492,23.62397158,5.903947143,,10199.57924,,,EDS IS,Si29,23.62397158,,,,3463.472798,87811.80102,7930.140621,,LOD,,145579.3294,109.345679,3017.321797,212.888816,136.682099,1579.580855,31204.78098,40.488848,,232.101677,,50.288697,7.195152,,,,,115.277166,,,,,,,,,,,,10.870095,42.294083,7.95593,45.388772,17.175524,4.306776,20.837573,3.584681,25.23461,4.899924,,13.113745,1.702079,11.02483,1.494477,,,,,,0.043841,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,30,pyroxene,,0.489161,15.438741,2.160654,51.133278,bdl,21.494446,1.05114,,bdl,0.183733,7.707378,bdl,99.658531,23.90299084,5.990966187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,KH-2,32,pyroxene,,0.407634,15.553345,1.833832,51.175748,bdl,21.325198,0.934347,,bdl,0.17225,7.533125,bdl,98.935478,23.92284405,5.85551885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,KH-2,36,pyroxene,,bdl,16.846728,2.033557,52.173781,bdl,21.029015,bdl,,bdl,bdl,6.353561,bdl,98.436641,24.38938902,4.938640497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,KH-2,40,pyroxene,,0.407634,15.193162,2.233281,50.220184,bdl,20.958495,1.101194,,bdl,bdl,7.559933,bdl,97.673883,23.47615183,5.876356782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-1,pyroxene,,0.292806,16.383555,2.706973,51.439912,bdl,20.303943,0.744762,,0.317425,0.282253,6.796455,,99.268084,24.04633134,5.282903226,,9423.801437,,,EDS IS,Si29,24.04633134,,,,1766.634643,100669.2995,15986.33726,,55.125301,,140438.2665,115.631881,3937.521492,421.3148,2481.951047,1393.882608,29478.9109,47.381509,,165.375903,,34.78144,5.48628,,,,,18.3226,,,,,,,,,,,,0.791442,3.150017,0.633941,4.305023,1.955636,0.627378,2.953141,0.447565,3.570019,0.773067,,2.296888,0.255939,1.640634,0.246751,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-2,pyroxene,,0.252419,16.313454,2.898278,51.319444,bdl,20.621038,0.608397,,0.583652,0.152887,6.42291,,99.172478,23.99001683,4.992545667,,9506.486315,,,EDS IS,Si29,23.99001683,,,,1691.787923,96767.12654,16040.55887,,45.830168,,147704.0849,112.087497,3129.54577,374.497946,3967.583131,1267.531509,26895.76156,45.699225,,157.132005,,34.699984,5.918639,,,,,14.757314,,,,,,,,,,,,0.639003,2.501018,0.494966,3.483093,1.911773,0.53163,2.343886,0.391521,2.514112,0.5552,,1.453471,0.209509,1.309433,0.163679,,,,,,0.013094,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-3,pyroxene,,0.242322,16.383555,2.831321,51.168858,bdl,20.680493,0.608397,,0.686047,0.188169,6.225761,,99.014923,23.91962322,4.839301205,,9465.535784,,,EDS IS,Si29,23.91962322,,,,2137.2527,97919.3357,16202.38608,,Int2SE,,142048.3163,107.058474,2881.439652,344.676062,4360.674416,1228.561265,26542.66793,46.087367,,201.061036,,31.334187,5.117917,,,,,12.494507,,,,,,,,,,,,0.592738,2.271729,0.493513,3.133419,1.449206,0.400816,2.154225,0.373399,2.663406,0.517014,,1.684213,0.16581,1.449206,0.188005,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-4,pyroxene,,0.242322,16.413598,2.869582,51.389717,0.014487,20.611128,0.608397,,0.665568,0.22345,6.381405,,99.419655,24.02286696,4.960283716,,9847.310409,,,EDS IS,Si29,24.02286696,,,,1572.160477,95457.28332,17255.73968,,Int2SE,,149086.4439,106.864953,3068.269821,351.40868,4484.394354,1249.598778,26840.8048,44.581698,,179.638019,,28.978104,5.808733,,,,,12.023946,,,,,,,,,,,,0.508756,2.150411,0.423526,2.832249,1.206328,0.469419,2.163524,0.359276,2.49133,0.541537,,1.337451,0.183572,1.127655,0.183572,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-5,pyroxene,,0.242322,16.764102,2.687842,51.811355,0.028974,20.353489,0.493011,,0.634849,0.152887,6.433286,,99.602119,24.21996774,5.00061096,,9478.630118,,,EDS IS,Si29,24.21996774,,,,1815.084958,104436.7893,18719.30299,,LOD,,150838.4514,115.805858,3225.642606,375.443648,5367.257779,1348.424368,28660.62775,46.666059,,232.669303,,28.687067,6.649583,,,,,13.933718,,,,,,,,,,,,0.531438,2.181275,0.448153,2.855487,1.242666,0.515574,2.101956,0.376766,2.736508,0.524828,,1.440963,0.175824,1.414524,0.203586,,,,,,LOD,Int2SE,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_1-6,pyroxene,,0.252419,16.784131,3.290454,51.068468,0.028974,19.342751,0.650355,,0.81916,0.270493,6.869089,,99.376296,23.87269447,5.339361834,,9616.358841,,,EDS IS,Si29,23.87269447,,,,1783.847595,96293.89137,19037.26323,,Int2SE,,145287.8063,119.487819,3231.51354,376.57557,5381.512468,1310.847831,28223.62229,46.387856,,168.090825,,30.360591,5.2903,,,,,13.61666,,,,,,,,,,,,0.505576,2.254241,0.436515,3.127271,1.563636,0.448242,2.123938,0.424788,2.697271,0.575939,,1.420302,0.203273,1.472424,0.209788,,,,,,Int2SE,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_2-1,pyroxene,,0.285344,16.371942,2.269595,51.685382,bdl,20.746936,0.934347,,0.25156,0.17225,7.425892,bdl,100.143246,24.16107984,5.772166343,,10180.9076,,,EDS IS,Si29,24.16107984,,,,3062.184902,94555.83871,12304.12797,,35.606801,,152845.491,123.832542,5538.83574,515.639232,531.464477,1602.306053,32309.87515,45.761333,,259.797772,,41.01376,9.99628,,,,,82.02752,,,,,,,,,,,,5.881716,22.247657,4.259628,27.166671,9.600649,2.558415,14.203157,2.321036,16.524193,3.244175,,8.73026,1.109086,7.398302,0.953471,,,,,,0.047476,0.012133,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_2-2,pyroxene,,0.271756,16.699381,2.142497,52.428598,bdl,21.014911,0.617336,,0.369942,0.17225,6.862918,bdl,100.579588,24.50850692,5.334565099,,10340.68254,,,EDS IS,Si29,24.50850692,,,,1864.800965,101935.3182,14541.16678,,Int2SE,,142334.88,103.941919,3638.63603,384.732251,2773.122239,1443.414807,28025.52383,42.941256,,171.229931,,30.366558,5.498086,,,,,17.122993,,,,,,,,,,,,1.016678,3.277448,0.634086,4.187107,1.85945,0.583252,2.902882,0.474896,3.397844,0.639437,,1.819318,0.252832,1.417998,0.246143,,,,,,LOD,Int2SE,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_2-3,pyroxene,,bdl,16.322826,2.723514,51.557973,bdl,21.184158,0.567282,,0.680693,bdl,6.420581,bdl,99.457027,24.10152066,4.990735328,,10116.34528,,,EDS IS,Si29,24.10152066,,,,1747.009952,99979.48522,13918.19676,,52.620782,,146285.7731,99.321725,2996.753518,337.167659,3687.401277,1422.076625,26612.96034,45.253872,,217.060724,,34.203508,5.091061,,,,,13.286747,,,,,,,,,,,,0.660391,2.433711,0.474903,3.196712,1.552313,0.440699,2.183762,0.386763,2.591573,0.530154,,1.447071,0.217061,1.236588,0.205221,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,traverse_2-4,pyroxene,,bdl,16.601149,2.469319,51.85526,bdl,20.986703,bdl,,0.739883,bdl,6.28654,bdl,98.938854,24.24049177,4.886544889,,10320.2183,,,EDS IS,Si29,24.24049177,,,,1954.225953,99762.11025,12648.88294,,Int2SE,,144483.0562,93.146586,2700.457122,311.326585,3903.159486,1426.307093,25840.2389,45.382498,,186.557792,,32.41607,4.154549,,,,,11.656554,,,,,,,,,,,,0.545119,1.93041,0.416778,2.64621,1.045253,0.374439,1.799423,0.332099,2.328665,0.451179,,1.323105,0.172004,1.217257,0.175973,,,,,,LOD,LOD,NIST610,65,5,Routine1
This Study,Norilsk,Kharaelakh,KH-2,39,unknown,,1.032672,19.384379,12.963925,38.817123,11.7668,bdl,5.28907,,bdl,bdl,8.84673,bdl,98.1007,18.14562593,6.876587641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-3A,9,olivine,,bdl,38.752386,bdl,37.840325,bdl,0.183352,bdl,,bdl,0.287083,21.178536,0.196533,98.438214,17.68900757,16.46213447,,,,3081000,EDS IS,Si29,17.687957,8.40178,<0.0742894192726229,1.114341,27.646277,212255.4836,80.480204,,194.213768,<2.12255483636066,1061.277418,9.321553,167.681832,15.459274,147.694441,2370.186234,117748.7295,218.800028,1503.476342,,<0.636766450908197,140.973017,0.157423,,<0.601390536968852,<0.0283007311514754,0.067214,0.656223,0.194568,,<0.0406823010302459,,,,,,,<0.0083133397757459,<0.0990525590301639,,,,,,,0.022994,,0.042451,0.010613,0.070752,,<0.0116740515999836,,0.031661,,,,,<0.0548326666059836,,,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,12,olivine,,bdl,38.817874,bdl,37.904029,bdl,0.169248,bdl,,bdl,0.31005,21.446618,bdl,98.647818,17.71878693,16.67051535,,,,3074000,EDS IS,Si29,17.717735,5.209014,<0.072642712167534,0.93904,25.832457,212081.2841,141.5647,,167.255415,<2.12612816100099,1289.851084,9.585294,106.129231,21.73966,122.429547,2379.491767,120303.4184,222.711925,1470.571978,,0.655556,144.576715,0.304745,,<0.425225632200199,<0.0230330550775108,,0.393334,0.054925,,,,,,,,,<0.017186202634758,,,,,,,,,0.003544,0.051381,0.010985,0.067327,,0.010276,,0.032601,<0.0177177346750083,,,,<0.0584685244275273,,<0.00372072428175174,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,14,olivine,,bdl,39.800191,bdl,38.541071,bdl,0.169248,bdl,,bdl,0.287083,21.124919,bdl,99.922511,18.01658143,16.42045783,,,,2984000,EDS IS,Si29,18.015512,4.521893,,<0.73863598086316,26.518833,224653.4313,129.531529,,168.445035,<2.34201652468807,1082.732255,8.773554,105.931209,14.268285,136.917889,2392.459958,119262.6876,226.454982,1525.913843,,0.738636,145.38518,0.190964,,<0.540465351851093,<0.0342294722839026,,0.369318,0.095482,,,,,,,,,<0.00612527398764572,,,,,,,,,,0.052245,0.016034,0.061253,,Int2SE,,0.025042,,,,,<0.0414356769752505,,,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,25,olivine,,bdl,39.246317,0.028697,38.879845,bdl,0.147979,bdl,,0.020346,0.37,21.88109,0.301982,100.876256,18.17494624,17.00823164,,,,2945000,EDS IS,Si29,18.173867,6.415375,,<0.781476274029799,27.151757,212270.7647,67.788523,,169.1987,<1.99912535216925,932.319369,9.268672,163.383063,19.918558,92.504982,2553.428291,132669.2279,234.442882,1524.787428,,0.708781,157.203948,0.198095,,<0.454346670947557,<0.0308955736244339,,0.797833,0.147208,,<0.0417998937271753,,,,,,,<0.0134486614600477,,,,,,,,,0.013449,0.081782,0.049615,0.121765,,0.025807,,0.038165,Int2SE,,,,<0.0399825070433851,,<0.00399825070433851,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,26,olivine,,bdl,39.066563,0.06696,38.900089,bdl,0.128249,0.060472,,0.040692,0.4,22.157418,0.172561,100.993003,18.18440959,17.22302215,,,,3038000,EDS IS,Si29,18.18333,7.873382,<0.0363666598584007,<1.29101642497322,34.275577,215654.293,86.370817,,321.117607,<2.36383289079605,963.716486,10.400865,194.197964,22.129113,47.640324,2520.209528,129556.2257,230.38279,1500.124719,,1.054633,153.830971,0.24002,,<0.400033258442408,<0.0418216588371608,,1.087363,0.161832,<0.00727333197168014,<0.0400033258442408,,,,,,,<0.0218199959150404,,,,,,,,,0.004364,0.070915,0.035276,0.16365,,0.031457,,0.072733,Int2SE,,,,<0.050913323801761,,<0.00381849928513207,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,29,olivine,,bdl,39.166426,0.009566,39.16327,bdl,0.157844,0.090707,,0.010173,0.3,22.106246,0.189817,101.19405,18.30743736,17.18324602,,,,2970000,EDS IS,Si29,18.30635,6.462142,<0.0384433352437574,<1.33636355847347,31.486922,217296.3759,78.351178,,175.374834,8.787048,1122.179262,9.519302,180.317549,21.180447,63.339971,2568.380921,132354.9113,233.2229,1537.73341,,0.787173,161.462008,0.267273,,<0.421046052669724,0.045766,,0.897011,0.128144,<0.00750560354759074,<0.0421046052669724,,,,,,,<0.02196762013929,,,,,,,,,,0.05858,0.051075,0.129975,,0.037162,,0.061509,Int2SE,,,,<0.0530884153366174,,<0.00402739702553649,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,31,olivine,,bdl,39.56588,0.047828,38.970946,0.012998,0.18744,0.060472,,bdl,0.27,21.655934,0.26747,101.038967,18.21753272,16.83321726,,,,2996000,EDS IS,Si29,18.216451,4.648838,,<0.765090931447228,25.739845,209853.5126,92.175241,,166.680524,<2.00380958236179,1094.80869,8.798546,145.91377,19.236572,89.260609,2459.220851,127332.9907,223.151522,1484.640736,,1.001905,151.014377,0.231349,,<0.437194817969844,<0.0291463211979896,0.178521,0.655792,0.116585,,<0.0400761916472357,,,,,,,<0.0131158445390953,,,,,,,,,,0.065579,0.022224,0.071044,,0.024592,,0.048456,,,,,<0.0382545465723614,,<0.00382545465723614,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,32,olivine,,0.010289,38.956713,0.019131,38.910212,0.038993,0.147979,0.030236,,bdl,0.37,22.269996,0.163933,100.917481,18.18914174,17.31052934,,,,3044000,EDS IS,Si29,18.188061,9.239535,Int2SE,<0.836650827843071,27.027459,213709.7223,66.950254,,257.724831,<2.54632860647891,1154.941904,9.094031,178.424883,14.91421,34.375436,2529.959351,131317.8038,234.989754,1540.528807,,<0.472889598346084,158.781777,0.190975,,<0.345573168022138,<0.0472889598346084,Int2SE,0.887577,0.078209,,,,,,,,,<0.745710520468824,<0.0509265721295782,,,,,,,,,0.056383,0.034739,0.123679,,0.024918,,0.059475,,,,,<0.0782086643418523,Int2SE,,NIST610,65,9,Norilsk_1.2
This Study,Norilsk,Kharaelakh,VZU-3A,near1,olivine,,,38.271256,0.03779,37.64992,,0.13992,,,,0.348624,20.50681,,96.95432,17.6,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Study,Norilsk,Kharaelakh,VZU-3A,17,orthopyroxene,,bdl,26.506174,0.871524,52.025138,bdl,1.692476,0.517228,,bdl,0.24115,13.337116,bdl,95.190805,24.3199037,10.36697707,,,,4305000,EDS IS,Si29,24.318459,3.822862,Int2SE,0.875465,230.052626,146397.1253,4272.753309,,142.992541,<1.94547674862836,10870.35133,36.453371,2988.738655,246.345993,609.177407,2346.731328,77186.79,100.094779,433.354946,,<0.535006105872799,113.324021,4.57187,,<0.413413809083527,<0.0535006105872799,0.09241,10.165116,3.336493,<0.00705235321377781,,,,,,,,<0.0141047064275556,,0.026507,0.126456,0.029425,0.350186,0.179957,0.077819,0.649303,0.177525,1.354538,0.386664,1.495585,,0.209139,,0.274799,0.11916,,,,<0.0729553780735635,,,NIST610,65,9,Norilsk_1.2
